run_id,keyword_id,youtube_id,title,channel_title,published_at,view_count,like_count,comment_count,thumbnail_url,collected_at
2,29,AMzjNiA7sms,"""처음엔 5년 계약 생각했는데..."" 한화 노시환, 사상 초유 '11년 307억' 계약 후기 / 스포츠머그",스포츠머그 - SPORTSMUG,2026-02-23 17:42,62003,614,449,https://i.ytimg.com/vi/AMzjNiA7sms/hqdefault.jpg,2026-02-25 16:10
2,29,iI8kKLKIpxo,"[오피셜] '종신 한화' 선언 노시환, 역대 최장·최대 규모 11년 307억원 비FA 다년계약 현장! ",Eagles TV,2026-02-23 08:05,311804,7728,2504,https://i.ytimg.com/vi/iI8kKLKIpxo/hqdefault.jpg,2026-02-25 16:10
2,29,tgE5WgLSNJk,"노시환, '11년 307억' 초대형 계약...한화 이글스 '레전드' 예약 [지금이뉴스]  / YTN", YTN,2026-02-23 13:43,74981,312,1005,https://i.ytimg.com/vi/tgE5WgLSNJk/hqdefault.jpg,2026-02-25 16:10
2,30,sWDSAk1ab4s,LA 손흥민 녹색완장 차고 등장ㄷㄷㄷ ( lafc 대 레알 에스파냐 ),디피풋볼  DPFUTBOL,2026-02-25 14:16,5411,302,2,https://i.ytimg.com/vi/sWDSAk1ab4s/hqdefault.jpg,2026-02-25 16:10
2,30,XAci_Au-ojM,전반전 끝났는데 어시스트 3개?! l 2026 북중미 챔피언스컵 I 레알 에스파냐 vs LAFC,쿠팡플레이 스포츠,2026-02-18 13:08,557438,10095,674,https://i.ytimg.com/vi/XAci_Au-ojM/hqdefault.jpg,2026-02-25 16:10
2,30,JgaYmsiHPdw,시즌 첫 경기부터 해트트릭을 달성한 부앙가 l 2026 북중미 챔피언스컵 I 레알 에스파냐 vs LAFC,쿠팡플레이 스포츠,2026-02-18 13:51,117956,1295,73,https://i.ytimg.com/vi/JgaYmsiHPdw/hqdefault.jpg,2026-02-25 16:10
2,31,kKg5ae9Ofrg,인테르 광탈... 우리는 찬우형을 챔스에서 볼 수 없게 됐습니다ㅠㅠㅣ후토크,이스타TV,2026-02-25 09:13,90128,1469,361,https://i.ytimg.com/vi/kKg5ae9Ofrg/hqdefault.jpg,2026-02-25 16:10
2,31,tJqhBlEDlbM,"노르웨이 변방 클럽의 기적! 보되, 창단 109년 만에 첫 'UCL 16강' #SPOTIME #UCL",스포타임,2026-02-25 11:23,89782,948,335,https://i.ytimg.com/vi/tJqhBlEDlbM/hqdefault.jpg,2026-02-25 16:10
2,31,NEOVmbeoJls,[25/26 UCL] 인터 밀란 vs 보되/글림트 3분 하이라이트｜SPOTV FOOTBALL,SPOTV,2026-02-25 14:00,10466,211,65,https://i.ytimg.com/vi/NEOVmbeoJls/hqdefault.jpg,2026-02-25 16:10
2,32,eUhSvzU9oD0,[프리미어리그] 12R 리버풀 vs 노팅엄 2분 하이라이트,쿠팡플레이 스포츠,2025-11-23 06:00,349556,2762,1217,https://i.ytimg.com/vi/eUhSvzU9oD0/hqdefault.jpg,2026-02-25 16:10
2,32,pii9uLjPM5U,Liverpool 0-3 Nottingham Forest | Extended Highlights | Premier League,Nottingham Forest FC ,2025-11-24 09:00,473952,5126,294,https://i.ytimg.com/vi/pii9uLjPM5U/hqdefault.jpg,2026-02-25 16:10
2,32,BcUsvMTuyH8,Highlights: Liverpool 0-3 Nottingham Forest | Premier League,Liverpool FC,2025-11-23 07:00,1348532,12641,2191,https://i.ytimg.com/vi/BcUsvMTuyH8/hqdefault.jpg,2026-02-25 16:10
2,33,T9vjA3EA1ZA,[라리가] 2R 레반테 vs 바르셀로나 2분 하이라이트,쿠팡플레이 스포츠,2025-08-24 08:28,188370,1304,519,https://i.ytimg.com/vi/T9vjA3EA1ZA/hqdefault.jpg,2026-02-25 16:10
2,33,8djM4xeP3GI,[레반테vs바르셀로나] 2점 밀리다 역전승 거두는 바르샤,공감입니다,2025-08-24 12:33,39706,464,23,https://i.ytimg.com/vi/8djM4xeP3GI/hqdefault.jpg,2026-02-25 16:10
2,33,noL-2_QnORI,현재 ‘레반도프스키’ 때문에 걱정이라는 바르셀로나 ㄷㄷㄷ,메시맛집,2025-08-01 13:45,311280,3847,265,https://i.ytimg.com/vi/noL-2_QnORI/hqdefault.jpg,2026-02-25 16:10
2,34,PnYZPuHOyTI,[카라바오컵] 뉴캐슬 vs 맨시티 2분 하이라이트,쿠팡플레이 스포츠,2026-01-14 07:59,340477,2486,487,https://i.ytimg.com/vi/PnYZPuHOyTI/hqdefault.jpg,2026-02-25 16:10
2,34,fY2eTJzQeHo,[카라바오컵] 맨시티 vs 뉴캐슬 2분 하이라이트,쿠팡플레이 스포츠,2026-02-05 08:09,389861,2703,366,https://i.ytimg.com/vi/fY2eTJzQeHo/hqdefault.jpg,2026-02-25 16:10
2,34,4RPhyYNXBiE,[카라바오컵] 맨시티 vs 뉴캐슬 오마르 마르무시 주요장면,쿠팡플레이 스포츠,2026-02-05 08:09,4475,66,19,https://i.ytimg.com/vi/4RPhyYNXBiE/hqdefault.jpg,2026-02-25 16:10
2,35,wZ_GTzMU0yk,[분데스리가] 6R 프랑크푸르트 vs 바이에른 뮌헨 2분 하이라이트,쿠팡플레이 스포츠,2025-10-05 07:01,207585,1490,431,https://i.ytimg.com/vi/wZ_GTzMU0yk/hqdefault.jpg,2026-02-25 16:10
2,35,wIpG_dTWIt4,극적인 동점골로 우승 경쟁을 이어가는 프랑크푸르트 | 분데스리가 | 프랑크푸르트 vs 바이에른 뮌헨,쿠팡플레이 스포츠,2024-10-08 18:00,262347,1669,258,https://i.ytimg.com/vi/wIpG_dTWIt4/hqdefault.jpg,2026-02-25 16:10
2,35,bzlvN-PcHNE,경기 시작과 동시에 입장골을 터뜨리는 루이스 디아스 I 분데스리가 I 프랑크푸르트 vs 바이에른 뮌헨,쿠팡플레이 스포츠,2025-10-05 04:22,27311,304,37,https://i.ytimg.com/vi/bzlvN-PcHNE/hqdefault.jpg,2026-02-25 16:10
2,36,L-gFKB6nQPw,이젠 경이로운 수준의 쿠르투아 | 라리가 | 오사수나 vs 레알 마드리드,쿠팡플레이 스포츠,2025-02-19 18:00,419308,4221,144,https://i.ytimg.com/vi/L-gFKB6nQPw/hqdefault.jpg,2026-02-25 16:10
2,36,hZbefgZg0WM,이번 시즌 레알 마드리드 최고의 영입 🤍,싸커스토리 (후반전),2025-06-27 07:00,926249,10657,149,https://i.ytimg.com/vi/hZbefgZg0WM/hqdefault.jpg,2026-02-25 16:10
2,36,cIZwwmy3vDU,[라리가] 1R 레알 마드리드 vs 오사수나 2분 하이라이트,쿠팡플레이 스포츠,2025-08-20 07:00,211886,1205,672,https://i.ytimg.com/vi/cIZwwmy3vDU/hqdefault.jpg,2026-02-25 16:10
2,37,5HT4N82JkfQ,[프리미어리그] 16R 아스날 vs 울버햄튼 2분 하이라이트,쿠팡플레이 스포츠,2025-12-14 08:54,658244,3392,1026,https://i.ytimg.com/vi/5HT4N82JkfQ/hqdefault.jpg,2026-02-25 16:10
2,37,YNcmy1EW4-s,[프리미어리그] 16R 아스날 vs 울버햄튼 황희찬 주요장면,쿠팡플레이 스포츠,2025-12-14 09:03,36648,252,256,https://i.ytimg.com/vi/YNcmy1EW4-s/hqdefault.jpg,2026-02-25 16:10
2,37,djo0qoRt2mI,울버햄튼 자책골 2방으로 2 : 1 승리하는 아스날 l 프리미어리그 I 아스날 vs 울버햄튼,쿠팡플레이 스포츠,2025-12-14 07:39,73450,1150,109,https://i.ytimg.com/vi/djo0qoRt2mI/hqdefault.jpg,2026-02-25 16:10
2,38,0BME-2Xe2wA,LAFC vs. Inter Miami CF | Full Match Highlights | Battle At The Coliseum,Major League Soccer,2026-02-22 14:11,2420726,32803,3227,https://i.ytimg.com/vi/0BME-2Xe2wA/hqdefault.jpg,2026-02-25 16:10
2,38,Xe41X-tC8HI,"LA Galaxy vs. New York City Penalty, Red Cards and Disallowed Goal | Instant Replay",Major League Soccer,2026-02-24 22:30,7517,254,69,https://i.ytimg.com/vi/Xe41X-tC8HI/hqdefault.jpg,2026-02-25 16:10
2,38,jUhlnOrbpZU,[MLS] 1R LAFC vs 인터 마이애미 2분 하이라이트,쿠팡플레이 스포츠,2026-02-22 15:17,551006,3458,873,https://i.ytimg.com/vi/jUhlnOrbpZU/hqdefault.jpg,2026-02-25 16:10
2,39,Ou8xj5Y9VFs,[프리미어리그] 27R 첼시 vs 번리 2분 하이라이트,쿠팡플레이 스포츠,2026-02-22 06:13,209901,1467,310,https://i.ytimg.com/vi/Ou8xj5Y9VFs/hqdefault.jpg,2026-02-25 16:10
2,39,aBgthgx6REs,스스로 족쇄를 차는 첼시ㅣ첼시 vs 번리,첼루키,2026-02-22 08:30,18858,260,67,https://i.ytimg.com/vi/aBgthgx6REs/hqdefault.jpg,2026-02-25 16:10
2,39,ypWLWz36Hik,[프리미어리그] 12R 번리 vs 첼시 2분 하이라이트,쿠팡플레이 스포츠,2025-11-23 03:31,157274,1129,142,https://i.ytimg.com/vi/ypWLWz36Hik/hqdefault.jpg,2026-02-25 16:10
3,40,GuyPU7he-Qw,"'공공도서 훼손 논란' 김지호, 과거 예능 장면까지 재소환 된 이유 / YTN star",YTN star,2026-02-25 11:15,5199,118,104,https://i.ytimg.com/vi/GuyPU7he-Qw/hqdefault.jpg,2026-02-25 16:10
3,40,P_YbOvkrXds,"[문화연예 플러스] 배우 김지호, 공공도서 훼손 논란 (2026.02.25/뉴스투데이/MBC)",MBCNEWS,2026-02-25 07:14,6212,117,94,https://i.ytimg.com/vi/P_YbOvkrXds/hqdefault.jpg,2026-02-25 16:10
3,40,xmCQI-J-V44,"'도서관 책 훼손' 김지호, 과거 파묘 [투데이 '픽'/iMBC연예뉴스]",iMBC연예,2026-02-25 10:02,1219,36,17,https://i.ytimg.com/vi/xmCQI-J-V44/hqdefault.jpg,2026-02-25 16:10
3,41,YEmVS34bLUs,"편집자 존버 성공했습니다😂 17년 만에 영화로 돌아온 ✨ 인생 로맨스 소설 ✨ ┃파반느, MBC 260215 방송",출발! 비디오여행 : MBC 공식 채널,2026-02-16 10:00,256936,1160,133,https://i.ytimg.com/vi/YEmVS34bLUs/hqdefault.jpg,2026-02-25 16:10
3,41,sPE-98uIkGA,[신작이 좋다] 파반느 [영화가 좋다] | KBS 260214 방송,KBS Entertain,2026-02-24 16:21,2012,19,3,https://i.ytimg.com/vi/sPE-98uIkGA/hqdefault.jpg,2026-02-25 16:10
3,41,F7UxmgGFXMU,"[파반느] 쉿, 파반느에 숨겨진 12가지",18.5도,2026-02-23 14:10,5487,149,17,https://i.ytimg.com/vi/F7UxmgGFXMU/hqdefault.jpg,2026-02-25 16:10
3,42,4gBJscXuWkE,📢 2026년 청년문화예술패스가 이렇게 달라집니다!,문화체육관광부,2026-01-30 13:31,3388,25,6,https://i.ytimg.com/vi/4gBJscXuWkE/hqdefault.jpg,2026-02-25 16:10
3,42,v3KfIm2b9fA,청년문화패스 진짜 세금 낭비인 이유 #썰,썰풀햐,2024-10-08 21:25,10968,0,12,https://i.ytimg.com/vi/v3KfIm2b9fA/hqdefault.jpg,2026-02-25 16:10
3,42,q8hkemAzCbI,"공연, 전시, 영화 관람비 최대 20만원 지원하는 청년문화예술패스",청년정책사용설명서,2026-02-25 13:45,253,1,0,https://i.ytimg.com/vi/q8hkemAzCbI/hqdefault.jpg,2026-02-25 16:10
3,43,m6WrwQ1X2Rk,남창희 아내의 놀라운정체?#남창희#한강아이유#윤영경,연예잇슈다,2026-02-23 19:58,12127,75,11,https://i.ytimg.com/vi/m6WrwQ1X2Rk/hqdefault.jpg,2026-02-25 16:10
3,43,J2rJCstKsNQ,"""미인이라고 소문이 났다""…남창희 아내 누구길래? - 뉴스파이터",MBN News,2026-02-24 20:20,5647,28,15,https://i.ytimg.com/vi/J2rJCstKsNQ/hqdefault.jpg,2026-02-25 16:10
3,43,knTOwF2MZXo,"""그립다는 것은""     오카리나  윤영경",byoung gu lee,2019-09-13 17:20,2849,45,3,https://i.ytimg.com/vi/knTOwF2MZXo/hqdefault.jpg,2026-02-25 16:10
3,44,AK8s3iqL99c,Sydney Sweeney Has Great Jeans | American Eagle,American Eagle,2025-07-23 21:00,11697388,97995,20552,https://i.ytimg.com/vi/AK8s3iqL99c/hqdefault.jpg,2026-02-25 16:10
3,44,xEyC3CbOWJk,Sydney Sweeney Reveals One Thing She's Always Wanted to Try | The Drew Barrymore Show,The Drew Barrymore Show,2024-03-29 05:00,3392183,86626,1323,https://i.ytimg.com/vi/xEyC3CbOWJk/hqdefault.jpg,2026-02-25 16:10
3,44,o--AKbMfXc4,#SydneySweeney is painting the #2024PCAs red. 🔥 (📸: Getty) #shorts,E! Insider,2024-02-19 11:04,3423936,33023,1079,https://i.ytimg.com/vi/o--AKbMfXc4/hqdefault.jpg,2026-02-25 16:10
3,45,_eSCEeqt2oU,"윤유선, 갑자기 시작된 ‘남편’ 이성호의 역사 수업에 어리둥절",SBS Entertainment,2026-02-24 23:29,22563,93,0,https://i.ytimg.com/vi/_eSCEeqt2oU/hqdefault.jpg,2026-02-25 16:10
3,45,ft-PlMuZR_k,배우 윤유선 ♥ 변호사 이성호 부부의 맵디 매운 첫 예능 동반 출연🥵 판사님 괜찮으시겠어요...?ㄷㄷ | KBS 260214 방송,KBS StarTV: 인물사전,2026-02-20 17:00,110581,784,76,https://i.ytimg.com/vi/ft-PlMuZR_k/hqdefault.jpg,2026-02-25 16:10
3,45,p3repOwKYnU,"이성호, 윤유선 향해 잠들기 전까지 보여주는 장꾸 모먼트★",SBS Entertainment,2026-02-25 00:14,114430,280,0,https://i.ytimg.com/vi/p3repOwKYnU/hqdefault.jpg,2026-02-25 16:10
3,46,0wyHFF2kHt0,에반게리온 완전 신작 애니 시리즈 발표!!,프리시스CH,2026-02-24 00:55,12430,219,130,https://i.ytimg.com/vi/0wyHFF2kHt0/hqdefault.jpg,2026-02-25 16:10
3,46,9R4Z8UXJcYI,[속보!] 에반게리온 완전 신작 시리즈 [30주년 기념 이벤트 발표!],아키바 클라쓰,2026-02-24 08:23,8885,190,60,https://i.ytimg.com/vi/9R4Z8UXJcYI/hqdefault.jpg,2026-02-25 16:10
3,46,5RFPUJb2_No,에반게리온 신작 제작 확정! 애니매이션 티져 공개,현이버스: Movie Planet,2026-02-24 23:02,6282,127,13,https://i.ytimg.com/vi/5RFPUJb2_No/hqdefault.jpg,2026-02-25 16:10
3,47,-TZ1pK6BywM,"[찬란한 너의 계절에 1~2회 코멘터리] 이성경X채종협X이미숙X감독님과 함께 하는 생생한 이야기 속으로!, MBC 260221 방송",MBCdrama,2026-02-25 09:00,4225,313,35,https://i.ytimg.com/vi/-TZ1pK6BywM/hqdefault.jpg,2026-02-25 16:10
3,47,IdT7AcK_Z50,"실험실에서 살아난 불사신이 떴따..! 살아남은 한 남자가 자신의 기억을 되찾아가면서, 얼짱 미모력을 가진 극 I를 녹여버리는 파격 로맨스 ≪찬란한 너의 계절에≫ 1~2",김시선,2026-02-22 10:00,87620,752,35,https://i.ytimg.com/vi/IdT7AcK_Z50/hqdefault.jpg,2026-02-25 16:10
3,47,h0gJvcLDexA,"[찬란한 너의 계절에 3회 예고] ＂안 마주치게 내가 아예 떠날게요＂, MBC 260227 방송",MBCdrama,2026-02-21 23:17,27185,307,22,https://i.ytimg.com/vi/h0gJvcLDexA/hqdefault.jpg,2026-02-25 16:10
3,47,aqeVUPr8BDg,소중한 사람마다 죽게 되는 여자 앞에 나타난 죽음에서 몇번이나 살아난 남자의 미친 사랑이 시작된다.. 이성경 채종협의 찐멜로 시작한다잉 [찬란한 너의 계절에],고몽,2026-02-22 10:00,165097,1230,75,https://i.ytimg.com/vi/aqeVUPr8BDg/hqdefault.jpg,2026-02-25 16:10
3,47,cWNFQ0OiVTg,"3개월만 친구해요, 우리 | [찬란한 너의 계절에] 3회 예고 클립 | 디즈니+",Disney Plus Korea 디즈니 플러스 코리아,2026-02-25 13:00,2930,30,0,https://i.ytimg.com/vi/cWNFQ0OiVTg/hqdefault.jpg,2026-02-25 16:10
3,47,t8IoTA8MUy0,"[찬란한 너의 계절에] 돌아온 기억, 이성경의 남자는 채종협이 아니었다, MBC 260221 방송",MBCdrama,2026-02-21 22:07,22258,111,8,https://i.ytimg.com/vi/t8IoTA8MUy0/hqdefault.jpg,2026-02-25 16:10
3,47,lzH64TIIEyI,"3개월만 친구해요, 우리 | [찬란한 너의 계절에] 3회 예고 클립 | 디즈니+",Disney Plus Korea 디즈니 플러스 코리아,2026-02-25 13:00,430,37,2,https://i.ytimg.com/vi/lzH64TIIEyI/hqdefault.jpg,2026-02-25 16:10
3,47,b0KNjN3H7yw,댕댕이 같은 남자의 반전 포인트 #찬란한너의계절에 #MBC #이성경 #채종협,시스코드,2026-02-25 16:00,233,3,0,https://i.ytimg.com/vi/b0KNjN3H7yw/hqdefault.jpg,2026-02-25 16:10
3,47,GXjUbX2Q8pA,7년 만에 만난 남친을 전혀 못 알아보는 여친 #MBC #찬란한너의계절에 #VBSMs,순한무비,2026-02-25 12:00,1907,32,0,https://i.ytimg.com/vi/GXjUbX2Q8pA/hqdefault.jpg,2026-02-25 16:10
3,47,HeLG8kLL4Lw,"[찬란한 너의 계절에 프리미어3] 상큼발랄 동생들 한지현 & 오예주, MBC 260220 방송",MBCdrama,2026-02-09 11:32,24630,332,15,https://i.ytimg.com/vi/HeLG8kLL4Lw/hqdefault.jpg,2026-02-25 16:10
3,47,8rW_7p2MopU,"7년 전 그날 무슨 일이? 나만 몰랐던 내 연애의 비밀! | 찬란한 너의 계절에, MBC 260208 방송",출발! 비디오여행 : MBC 공식 채널,2026-02-09 14:11,72366,473,31,https://i.ytimg.com/vi/8rW_7p2MopU/hqdefault.jpg,2026-02-25 16:10
3,47,icrKsL-hxso,"[찬란한 너의 계절에] 《메이킹》 이 비주얼 조합 찬성이요😍 찬이와 하란이가 마주한 순간부터 디자인 1팀 팀원들의 귀여운 케미까지!✨ 1-2회 비하인드, MBC 260221 방송",MBCdrama,2026-02-23 09:00,14948,603,35,https://i.ytimg.com/vi/icrKsL-hxso/hqdefault.jpg,2026-02-25 16:10
3,47,ubybo_fMnKA,"[찬란한 너의 계절에 대본리딩] 이성경X채종협 '찬란한 너의 계절에' 대본리딩 영상 대공개!, MBC 260220 방송",MBCdrama,2026-01-13 08:01,24111,745,78,https://i.ytimg.com/vi/ubybo_fMnKA/hqdefault.jpg,2026-02-25 16:10
3,47,pnWU3vtogbk,찬란한 너의 계절에 | 1차 티저 예고편 | 디즈니+,Disney Plus Korea 디즈니 플러스 코리아,2026-01-21 10:01,42041,465,28,https://i.ytimg.com/vi/pnWU3vtogbk/hqdefault.jpg,2026-02-25 16:10
3,47,zrPn7pNBXjA,찬란한 너의 계절에 | 3차 티저 예고편 | 디즈니+,Disney Plus Korea 디즈니 플러스 코리아,2026-02-11 10:08,9235,188,9,https://i.ytimg.com/vi/zrPn7pNBXjA/hqdefault.jpg,2026-02-25 16:10
3,47,z-vRo2cl_Qg,"[찬란한 너의 계절에 스페셜 티저] 이성경X채종협 '찬란한 너의 계절에' 첫 공개, MBC 2026 방송",MBCdrama,2025-12-31 00:01,42448,911,76,https://i.ytimg.com/vi/z-vRo2cl_Qg/hqdefault.jpg,2026-02-25 16:10
3,47,scWRqoObKk8,"[찬너계 1차 티저] 이성경X채종협의 '찬란 로맨스'가 찾아옵니다, MBC 260220 방송",MBCdrama,2026-01-21 08:00,91646,769,50,https://i.ytimg.com/vi/scWRqoObKk8/hqdefault.jpg,2026-02-25 16:10
3,47,LTVpi0TWQhg,"[찬란한 너의 계절에 프리미어1] 겨울에 갇힌 여자, 이성경, MBC 260220 방송",MBCdrama,2026-02-09 11:30,10751,324,14,https://i.ytimg.com/vi/LTVpi0TWQhg/hqdefault.jpg,2026-02-25 16:10
3,47,BZK4q8vZMwM,[찬란한 너의 계절에] 2회 하이라이트 | 이성경의 전 남친 '찬'의 정체는 사실... MBC260221방송,드파밍,2026-02-21 23:10,10405,49,2,https://i.ytimg.com/vi/BZK4q8vZMwM/hqdefault.jpg,2026-02-25 16:10
3,47,CazBV5SzAuE,"[찬너계 3차 티저] 이성경X채종협, 이건 썸이야 아니야?, MBC 260220 방송",MBCdrama,2026-02-11 08:00,11745,269,18,https://i.ytimg.com/vi/CazBV5SzAuE/hqdefault.jpg,2026-02-25 16:10
3,47,Bl9KWvAMuX4,찬란한 너의 계절에 | 2차 티저 예고편 | 디즈니+,Disney Plus Korea 디즈니 플러스 코리아,2026-02-04 10:10,6065,216,8,https://i.ytimg.com/vi/Bl9KWvAMuX4/hqdefault.jpg,2026-02-25 16:10
3,47,PHZQ9dtz9yY,"[찬너계 하이라이트] 이성경X채종협, 겨울을 녹이는 찬란로맨스 속으로, MBC 260220 방송",MBCdrama,2026-02-19 08:00,75304,1158,70,https://i.ytimg.com/vi/PHZQ9dtz9yY/hqdefault.jpg,2026-02-25 16:10
